breeder,enrichment,x_cm,y_cm,z_cm,flux,flux_std_dev
pbli,90,31.0,27.0,-6.5,0.0007636262472701786,4.3543182761595935e-06
pbli,90,33.0,27.0,-6.5,0.0007307064745073808,4.079167193658244e-06
pbli,90,35.0,27.0,-6.5,0.0006810067988158483,4.791469783591631e-06
pbli,90,37.0,27.0,-6.5,0.0006220015013893597,4.635911624833256e-06
pbli,90,39.0,27.0,-6.5,0.0005384986048211676,4.151997806216017e-06
pbli,90,-39.0,29.0,-6.5,0.000520851960025383,3.533820320688611e-06
pbli,90,-37.0,29.0,-6.5,0.0006099612843334704,4.148905035998114e-06
pbli,90,-35.0,29.0,-6.5,0.0006601057538626173,4.732386088195373e-06
pbli,90,-33.0,29.0,-6.5,0.0007058413705016882,4.051121272015684e-06
pbli,90,-31.0,29.0,-6.5,0.0007421140128419632,5.2116323382382335e-06
pbli,90,-29.0,29.0,-6.5,0.0007740450688048557,5.069931227497432e-06
pbli,90,-27.0,29.0,-6.5,0.000799989746888774,4.844559361318786e-06
pbli,90,-25.0,29.0,-6.5,0.0008158968562668447,5.113620209661671e-06
pbli,90,-23.0,29.0,-6.5,0.0008346763635818208,5.146831220726094e-06
pbli,90,-21.0,29.0,-6.5,0.0008533545868540505,5.65209483117213e-06
pbli,90,-19.0,29.0,-6.5,0.0008563732284435696,4.851129318759641e-06
pbli,90,-17.0,29.0,-6.5,0.0008704691100836523,4.424761676540907e-06
pbli,90,-15.0,29.0,-6.5,0.0008762836641206612,4.603602513112266e-06
pbli,90,-13.0,29.0,-6.5,0.0008883139645525198,5.6102459754453645e-06
pbli,90,-11.0,29.0,-6.5,0.0008993442364207257,4.937763432866485e-06
pbli,90,-9.0,29.0,-6.5,0.0008958529021588997,4.3330256506246965e-06
pbli,90,-7.0,29.0,-6.5,0.0009022324007261713,5.447517783322347e-06
pbli,90,-5.0,29.0,-6.5,0.0009094317373333545,5.18504011432113e-06
pbli,90,-3.0,29.0,-6.5,0.0009041613484084394,4.501641946185488e-06
pbli,90,-1.0,29.0,-6.5,0.0009141371082447079,5.329749885792096e-06
pbli,90,1.0,29.0,-6.5,0.0009095918166259541,5.1153908822387844e-06
pbli,90,3.0,29.0,-6.5,0.000904428770118724,5.021016358095325e-06
pbli,90,5.0,29.0,-6.5,0.0009070938876790786,4.76757025682321e-06
pbli,90,7.0,29.0,-6.5,0.000905118854502839,4.6481838153283075e-06
pbli,90,9.0,29.0,-6.5,0.0008986678571109749,5.323662773740772e-06
pbli,90,11.0,29.0,-6.5,0.0008988816889819638,5.343989648965185e-06
pbli,90,13.0,29.0,-6.5,0.0008828405125543042,4.6670144556415715e-06
pbli,90,15.0,29.0,-6.5,0.0008866927489137559,4.924840118728275e-06
pbli,90,17.0,29.0,-6.5,0.0008689659461507027,5.59610617222186e-06
pbli,90,19.0,29.0,-6.5,0.000866154856087421,5.398067174399203e-06
pbli,90,21.0,29.0,-6.5,0.0008518979446719951,5.294316811064628e-06
pbli,90,23.0,29.0,-6.5,0.0008311628868328197,4.975655545028615e-06
pbli,90,25.0,29.0,-6.5,0.0008145177078192608,4.121051360740605e-06
pbli,90,27.0,29.0,-6.5,0.0007986097556701027,4.262053078292348e-06
pbli,90,29.0,29.0,-6.5,0.0007763486896091126,4.382352520599421e-06
pbli,90,31.0,29.0,-6.5,0.0007470079924312611,4.005952966717533e-06
pbli,90,33.0,29.0,-6.5,0.0007084338530413288,4.266231130082448e-06
pbli,90,35.0,29.0,-6.5,0.0006647873947871924,3.99448504545677e-06
pbli,90,37.0,29.0,-6.5,0.0006029745038875834,4.451832528786375e-06
pbli,90,39.0,29.0,-6.5,0.0005228098418858018,4.021844348895876e-06
pbli,90,-39.0,31.0,-6.5,0.0005039528033979826,3.7959678234281925e-06
pbli,90,-37.0,31.0,-6.5,0.0005844299788691982,4.0540870076657415e-06
pbli,90,-35.0,31.0,-6.5,0.0006334975046673415,4.096465199903543e-06
pbli,90,-33.0,31.0,-6.5,0.0006846863590770319,4.823166640485438e-06
pbli,90,-31.0,31.0,-6.5,0.0007139983743639665,4.336548809984969e-06
pbli,90,-29.0,31.0,-6.5,0.0007413598316824247,4.745709527630087e-06
pbli,90,-27.0,31.0,-6.5,0.0007636546995767142,4.691088408849606e-06
pbli,90,-25.0,31.0,-6.5,0.0007826820812094856,4.475114609201052e-06
pbli,90,-23.0,31.0,-6.5,0.0008019259002166432,4.677829937541179e-06
pbli,90,-21.0,31.0,-6.5,0.0008126896795499519,5.569231611780867e-06
pbli,90,-19.0,31.0,-6.5,0.0008325585339398315,5.161593410610125e-06
pbli,90,-17.0,31.0,-6.5,0.0008345462278391291,5.739963086459228e-06
pbli,90,-15.0,31.0,-6.5,0.0008440790469282157,5.033751191039779e-06
pbli,90,-13.0,31.0,-6.5,0.0008572587765711189,5.113968685451793e-06
pbli,90,-11.0,31.0,-6.5,0.0008534772423153715,4.705523685319438e-06
pbli,90,-9.0,31.0,-6.5,0.0008660598304472173,5.3249182410901625e-06
pbli,90,-7.0,31.0,-6.5,0.00086979449376424,5.7317880426101716e-06
pbli,90,-5.0,31.0,-6.5,0.0008782317739377425,5.697495081082623e-06
pbli,90,-3.0,31.0,-6.5,0.0008693739682453641,4.7770022287092e-06
pbli,90,-1.0,31.0,-6.5,0.000873040519859629,5.49437008648819e-06
pbli,90,1.0,31.0,-6.5,0.0008693693084038657,4.840576944146323e-06
pbli,90,3.0,31.0,-6.5,0.000864129216248037,4.80314127349628e-06
pbli,90,5.0,31.0,-6.5,0.0008705505821630645,5.340849198578333e-06
pbli,90,7.0,31.0,-6.5,0.000871554246386168,5.155850352942679e-06
pbli,90,9.0,31.0,-6.5,0.0008689374896765288,5.520280127580398e-06
pbli,90,11.0,31.0,-6.5,0.0008596206468644007,4.687479952935415e-06
pbli,90,13.0,31.0,-6.5,0.0008464851981166202,4.976815434616546e-06
pbli,90,15.0,31.0,-6.5,0.0008486039542234766,5.192234489066119e-06
pbli,90,17.0,31.0,-6.5,0.0008262656310463841,4.819365844503639e-06
pbli,90,19.0,31.0,-6.5,0.0008303545872903223,5.475811932016391e-06
pbli,90,21.0,31.0,-6.5,0.0008165939580939621,5.1392138571875615e-06
pbli,90,23.0,31.0,-6.5,0.0008070036870292228,5.201935139377047e-06
pbli,90,25.0,31.0,-6.5,0.0007857761499488538,4.31937014389274e-06
pbli,90,27.0,31.0,-6.5,0.0007605703801069127,4.923342087885323e-06
pbli,90,29.0,31.0,-6.5,0.0007469792147974756,4.943449565248647e-06
pbli,90,31.0,31.0,-6.5,0.00071920680919139,4.581112859925353e-06
pbli,90,33.0,31.0,-6.5,0.0006762663684913989,4.452661021256345e-06
pbli,90,35.0,31.0,-6.5,0.0006382191914252575,4.5966044051038055e-06
pbli,90,37.0,31.0,-6.5,0.0005762731219375789,4.544263967868353e-06
pbli,90,39.0,31.0,-6.5,0.0005060897174745897,4.009614592867921e-06
pbli,90,-39.0,33.0,-6.5,0.00047936188847786374,3.4487343283703043e-06
pbli,90,-37.0,33.0,-6.5,0.0005550228833108277,3.5917936353660063e-06
pbli,90,-35.0,33.0,-6.5,0.0006090993494686824,4.2778041843931485e-06
pbli,90,-33.0,33.0,-6.5,0.0006562704735838309,3.937262155515459e-06
pbli,90,-31.0,33.0,-6.5,0.0006853919406960822,4.580948294846004e-06
pbli,90,-29.0,33.0,-6.5,0.0007069911301199268,4.700934514874214e-06
pbli,90,-27.0,33.0,-6.5,0.0007289091823370135,5.0550809451638635e-06
pbli,90,-25.0,33.0,-6.5,0.0007446107074778948,4.430935850393247e-06
pbli,90,-23.0,33.0,-6.5,0.0007579976717108662,4.279815001063624e-06
pbli,90,-21.0,33.0,-6.5,0.0007759029419048976,4.621649909010011e-06
pbli,90,-19.0,33.0,-6.5,0.0007982214474205721,4.837883802712637e-06
pbli,90,-17.0,33.0,-6.5,0.0007982909430246842,4.467698457024869e-06
pbli,90,-15.0,33.0,-6.5,0.000811399727250768,5.017490678194547e-06
pbli,90,-13.0,33.0,-6.5,0.000815852822593467,4.67907703446962e-06
pbli,90,-11.0,33.0,-6.5,0.0008193456366551425,4.859290315611849e-06
pbli,90,-9.0,33.0,-6.5,0.0008290988874566264,4.943835029504253e-06
pbli,90,-7.0,33.0,-6.5,0.0008273312889555624,4.813277726116502e-06
pbli,90,-5.0,33.0,-6.5,0.0008307868037874346,4.922030704230894e-06
pbli,90,-3.0,33.0,-6.5,0.0008324181459864115,5.140287870668357e-06
pbli,90,-1.0,33.0,-6.5,0.0008274716214881324,5.009784966522365e-06
pbli,90,1.0,33.0,-6.5,0.0008309542104155605,4.972960960049885e-06
pbli,90,3.0,33.0,-6.5,0.0008194263830016978,5.462271887643243e-06
pbli,90,5.0,33.0,-6.5,0.000814863754593058,4.585310416754225e-06
pbli,90,7.0,33.0,-6.5,0.0008197132615491789,5.6091810077105885e-06
pbli,90,9.0,33.0,-6.5,0.0008213303926161642,4.98632285282363e-06
pbli,90,11.0,33.0,-6.5,0.000818219214070427,5.303501180625868e-06
pbli,90,13.0,33.0,-6.5,0.0008126511701591516,4.548789880849899e-06
pbli,90,15.0,33.0,-6.5,0.0008068622593016549,4.315508329421411e-06
pbli,90,17.0,33.0,-6.5,0.0007969813568928121,4.021681566397166e-06
pbli,90,19.0,33.0,-6.5,0.0007869644448880718,4.868379261167705e-06
pbli,90,21.0,33.0,-6.5,0.0007728533895199614,4.550549441739608e-06
pbli,90,23.0,33.0,-6.5,0.0007660152712261783,5.081765678979184e-06
pbli,90,25.0,33.0,-6.5,0.000750032808859408,5.010774084158902e-06
pbli,90,27.0,33.0,-6.5,0.0007237916819907452,4.374058402416136e-06
pbli,90,29.0,33.0,-6.5,0.0007078740649824075,4.493894571391962e-06
pbli,90,31.0,33.0,-6.5,0.000687221105549315,4.411896174443136e-06
pbli,90,33.0,33.0,-6.5,0.0006535544212911226,5.242714570047177e-06
pbli,90,35.0,33.0,-6.5,0.0006135449752281628,3.76181798202563e-06
pbli,90,37.0,33.0,-6.5,0.0005594629169496715,4.081732781852184e-06
pbli,90,39.0,33.0,-6.5,0.00048300457769313995,3.881420805086204e-06
pbli,90,-39.0,35.0,-6.5,0.0004517925738142313,3.7264183420265323e-06
pbli,90,-37.0,35.0,-6.5,0.0005280799423677848,4.03196237990244e-06
pbli,90,-35.0,35.0,-6.5,0.0005698204108224882,3.86106240315274e-06
pbli,90,-33.0,35.0,-6.5,0.0006083715884884277,4.4931993356143185e-06
pbli,90,-31.0,35.0,-6.5,0.0006355601881716888,3.8114341419095915e-06
pbli,90,-29.0,35.0,-6.5,0.0006631567048596059,4.0642311656651075e-06
pbli,90,-27.0,35.0,-6.5,0.0006770642649351814,4.541664067784293e-06
pbli,90,-25.0,35.0,-6.5,0.0006980633694186719,4.679790173355336e-06
pbli,90,-23.0,35.0,-6.5,0.0007192628876324351,3.994364356885513e-06
pbli,90,-21.0,35.0,-6.5,0.0007227122342384773,4.586779048775724e-06
pbli,90,-19.0,35.0,-6.5,0.0007385227939599682,4.586959852525825e-06
pbli,90,-17.0,35.0,-6.5,0.0007434004499959971,4.274312991584348e-06
pbli,90,-15.0,35.0,-6.5,0.0007563049576322238,4.501439695325283e-06
pbli,90,-13.0,35.0,-6.5,0.0007528167440261906,4.689105630503514e-06
pbli,90,-11.0,35.0,-6.5,0.000758679117712076,5.1507790262467515e-06
pbli,90,-9.0,35.0,-6.5,0.0007649178114166491,4.452420437539871e-06
pbli,90,-7.0,35.0,-6.5,0.0007698132098229951,4.5115478837491635e-06
pbli,90,-5.0,35.0,-6.5,0.0007721549921003484,5.204395304966256e-06
pbli,90,-3.0,35.0,-6.5,0.0007740268611111885,4.91430194205099e-06
pbli,90,-1.0,35.0,-6.5,0.0007840104261141854,4.619627947701102e-06
pbli,90,1.0,35.0,-6.5,0.0007785700380028716,4.306785477571573e-06
pbli,90,3.0,35.0,-6.5,0.0007653644620944288,4.431704667449713e-06
pbli,90,5.0,35.0,-6.5,0.0007614509556090898,4.90669459561015e-06
pbli,90,7.0,35.0,-6.5,0.0007668490293500219,4.2691226981023575e-06
pbli,90,9.0,35.0,-6.5,0.0007726984895246096,4.228951342971183e-06
pbli,90,11.0,35.0,-6.5,0.0007606591910573409,4.479294561267416e-06
pbli,90,13.0,35.0,-6.5,0.0007555548160621015,4.4292145611005425e-06
pbli,90,15.0,35.0,-6.5,0.0007577316098202555,4.798517356066441e-06
pbli,90,17.0,35.0,-6.5,0.000749803989943032,4.057852934135355e-06
pbli,90,19.0,35.0,-6.5,0.0007372666760452187,4.9042698615444334e-06
pbli,90,21.0,35.0,-6.5,0.000725640250323534,4.242865985852889e-06
pbli,90,23.0,35.0,-6.5,0.0007120753207164592,4.3873102168870715e-06
pbli,90,25.0,35.0,-6.5,0.0006995865239677347,4.4491341887173355e-06
pbli,90,27.0,35.0,-6.5,0.0006830471047501713,4.7149102430239265e-06
pbli,90,29.0,35.0,-6.5,0.0006637987954402184,4.736730318857267e-06
pbli,90,31.0,35.0,-6.5,0.0006364448594770465,4.102146029935262e-06
pbli,90,33.0,35.0,-6.5,0.0006153168532766738,3.882442304301907e-06
pbli,90,35.0,35.0,-6.5,0.0005701770784339588,3.90258026868634e-06
pbli,90,37.0,35.0,-6.5,0.0005272326032391441,3.872615392774847e-06
pbli,90,39.0,35.0,-6.5,0.00045575210535918044,3.6590176376646235e-06
pbli,90,-39.0,37.0,-6.5,0.00041785559135895265,3.5644089115204123e-06
pbli,90,-37.0,37.0,-6.5,0.00047451878490461575,3.5458042729323235e-06
pbli,90,-35.0,37.0,-6.5,0.0005230386847398837,3.93274207887011e-06
pbli,90,-33.0,37.0,-6.5,0.0005645003417989149,4.110628163415573e-06
pbli,90,-31.0,37.0,-6.5,0.0005878881972734891,4.192637330061267e-06
pbli,90,-29.0,37.0,-6.5,0.0005990084257313662,4.0333902736480064e-06
pbli,90,-27.0,37.0,-6.5,0.0006172528500322,4.218707510225332e-06
pbli,90,-25.0,37.0,-6.5,0.0006350869640284338,4.368166252711982e-06
pbli,90,-23.0,37.0,-6.5,0.0006464842856304169,3.765179612225586e-06
pbli,90,-21.0,37.0,-6.5,0.0006488548283991055,4.161102313786306e-06
pbli,90,-19.0,37.0,-6.5,0.0006746572118405968,4.66671830745045e-06
pbli,90,-17.0,37.0,-6.5,0.0006701890309869206,5.135900516289096e-06
pbli,90,-15.0,37.0,-6.5,0.0006748187832081914,4.253866405191715e-06
pbli,90,-13.0,37.0,-6.5,0.0006869858367871762,4.559932730795541e-06
pbli,90,-11.0,37.0,-6.5,0.0006977173120433539,4.986360216167088e-06
pbli,90,-9.0,37.0,-6.5,0.0007000946025697136,4.653653995725971e-06
pbli,90,-7.0,37.0,-6.5,0.0006940337326601936,4.311948155520325e-06
pbli,90,-5.0,37.0,-6.5,0.0006976249777071851,4.638381981842499e-06
pbli,90,-3.0,37.0,-6.5,0.0006956246334743169,4.861736647676138e-06
pbli,90,-1.0,37.0,-6.5,0.0007020309194017911,4.209042403881152e-06
pbli,90,1.0,37.0,-6.5,0.0007019187449767714,4.705544459110161e-06
pbli,90,3.0,37.0,-6.5,0.0006986228030830505,4.443227460729418e-06
pbli,90,5.0,37.0,-6.5,0.0006976945161433152,3.878332487875656e-06
pbli,90,7.0,37.0,-6.5,0.0006967643302375623,4.660820809158207e-06
pbli,90,9.0,37.0,-6.5,0.0007026457291566286,4.301149127026779e-06
pbli,90,11.0,37.0,-6.5,0.0006933069225059088,4.600301696273947e-06
pbli,90,13.0,37.0,-6.5,0.0006786029440726521,4.731527175255673e-06
pbli,90,15.0,37.0,-6.5,0.000688732534351494,4.59693387590064e-06
pbli,90,17.0,37.0,-6.5,0.0006749208293082297,4.286835806956243e-06
pbli,90,19.0,37.0,-6.5,0.0006668345085239543,4.157957467737052e-06
pbli,90,21.0,37.0,-6.5,0.0006550827243307132,3.9435852275881734e-06
pbli,90,23.0,37.0,-6.5,0.0006508872319050292,4.9238407006672595e-06
pbli,90,25.0,37.0,-6.5,0.0006413896436055599,4.825338174247327e-06
pbli,90,27.0,37.0,-6.5,0.0006241967691510175,4.337355038785401e-06
pbli,90,29.0,37.0,-6.5,0.0006012310651713704,4.280264506087757e-06
pbli,90,31.0,37.0,-6.5,0.0005845011322678374,4.32058630287978e-06
pbli,90,33.0,37.0,-6.5,0.0005627900257416601,3.4394718126635737e-06
pbli,90,35.0,37.0,-6.5,0.0005226131477117244,4.001741122627732e-06
pbli,90,37.0,37.0,-6.5,0.0004747389145974227,3.8084273007837432e-06
pbli,90,39.0,37.0,-6.5,0.00041404755960977265,3.2579388544410423e-06
pbli,90,-39.0,39.0,-6.5,0.0003645219099725569,3.132864455517145e-06
pbli,90,-37.0,39.0,-6.5,0.00041089040559747186,3.539874842433584e-06
pbli,90,-35.0,39.0,-6.5,0.0004587342898388781,4.358567754291237e-06
pbli,90,-33.0,39.0,-6.5,0.00048206278023297833,3.5447639540147268e-06
pbli,90,-31.0,39.0,-6.5,0.0004996276491500257,3.606717823248197e-06
pbli,90,-29.0,39.0,-6.5,0.0005133528302420329,3.6918053902568613e-06
pbli,90,-27.0,39.0,-6.5,0.0005423246218059818,4.304266856689671e-06
pbli,90,-25.0,39.0,-6.5,0.0005466125827921664,3.6410358315375614e-06
pbli,90,-23.0,39.0,-6.5,0.0005606519698441043,4.043750450817874e-06
pbli,90,-21.0,39.0,-6.5,0.0005663685044329415,4.2216545563666014e-06
pbli,90,-19.0,39.0,-6.5,0.0005807383448568212,4.154722594421714e-06
pbli,90,-17.0,39.0,-6.5,0.0005869296146047223,4.257255189843807e-06
pbli,90,-15.0,39.0,-6.5,0.0005831339613793955,3.830649559992947e-06
pbli,90,-13.0,39.0,-6.5,0.000594033303910257,3.3721915834979712e-06
pbli,90,-11.0,39.0,-6.5,0.0006003393731701138,4.301898208507529e-06
pbli,90,-9.0,39.0,-6.5,0.0006066721598613869,4.059554585765714e-06
pbli,90,-7.0,39.0,-6.5,0.0006051327442140361,4.355481755227327e-06
pbli,90,-5.0,39.0,-6.5,0.0006120095493028593,3.7665680482350743e-06
pbli,90,-3.0,39.0,-6.5,0.0006092562337397525,4.254080292485429e-06
pbli,90,-1.0,39.0,-6.5,0.0006151948085215144,4.398846694265605e-06
pbli,90,1.0,39.0,-6.5,0.000610244425016501,5.126467670796719e-06
pbli,90,3.0,39.0,-6.5,0.00060570599889492,4.030131051619674e-06
pbli,90,5.0,39.0,-6.5,0.0006027759786770843,4.474738857801243e-06
pbli,90,7.0,39.0,-6.5,0.0006004323302837719,4.169762308293445e-06
pbli,90,9.0,39.0,-6.5,0.0006040850699882016,4.034601802580274e-06
pbli,90,11.0,39.0,-6.5,0.0006009259575071793,5.06423887078143e-06
pbli,90,13.0,39.0,-6.5,0.0005999634559796446,4.242124463913865e-06
pbli,90,15.0,39.0,-6.5,0.0005943140518928508,3.4541826919764053e-06
pbli,90,17.0,39.0,-6.5,0.0005859771200568433,4.2228250040075065e-06
pbli,90,19.0,39.0,-6.5,0.0005775312926929523,3.808645939758286e-06
pbli,90,21.0,39.0,-6.5,0.0005690425275639443,4.0182837291746615e-06
pbli,90,23.0,39.0,-6.5,0.000559829180963304,4.3209419080678325e-06
pbli,90,25.0,39.0,-6.5,0.0005527304610387315,4.192091750460971e-06
pbli,90,27.0,39.0,-6.5,0.0005428267279200663,3.7470279788873444e-06
pbli,90,29.0,39.0,-6.5,0.0005258834573324474,4.014910010159394e-06
pbli,90,31.0,39.0,-6.5,0.0005045571857828728,3.49612517505061e-06
pbli,90,33.0,39.0,-6.5,0.0004871920686317428,3.8103753450490294e-06
pbli,90,35.0,39.0,-6.5,0.00045374704641116203,3.5855410316230415e-06
pbli,90,37.0,39.0,-6.5,0.0004110103766338552,3.7321053155585222e-06
pbli,90,39.0,39.0,-6.5,0.0003633083867142163,3.579474948168608e-06
pbli,90,-39.0,-39.0,-5.5,0.0003244397877915513,3.043573416659559e-06
pbli,90,-37.0,-39.0,-5.5,0.00037227254155014977,3.5926178488565643e-06
pbli,90,-35.0,-39.0,-5.5,0.0004021752701088515,3.469231797138719e-06
pbli,90,-33.0,-39.0,-5.5,0.0004289363740866383,3.3872449074686666e-06
pbli,90,-31.0,-39.0,-5.5,0.00045556483239792055,3.5023988299730228e-06
pbli,90,-29.0,-39.0,-5.5,0.00046694111012087467,3.848981183190717e-06
pbli,90,-27.0,-39.0,-5.5,0.0004902043907569802,3.904457398245249e-06
pbli,90,-25.0,-39.0,-5.5,0.0004970636703739607,3.9032330095057786e-06
pbli,90,-23.0,-39.0,-5.5,0.0005050538992994264,4.026343409449982e-06
pbli,90,-21.0,-39.0,-5.5,0.0005166954492230453,3.7219691630400873e-06
pbli,90,-19.0,-39.0,-5.5,0.000528227590931817,3.7041349098070912e-06
pbli,90,-17.0,-39.0,-5.5,0.0005342208847458968,4.176225093681615e-06
pbli,90,-15.0,-39.0,-5.5,0.000546232772872761,4.199278726783498e-06
pbli,90,-13.0,-39.0,-5.5,0.0005437802039007805,4.300365661246118e-06
pbli,90,-11.0,-39.0,-5.5,0.0005492039080681179,3.940290611079109e-06
pbli,90,-9.0,-39.0,-5.5,0.0005520778685677595,4.535635887156641e-06
pbli,90,-7.0,-39.0,-5.5,0.0005526005916651911,4.222816372477977e-06
pbli,90,-5.0,-39.0,-5.5,0.0005504904219237305,3.892700991800044e-06
pbli,90,-3.0,-39.0,-5.5,0.0005570858155344824,3.967911107485185e-06
pbli,90,-1.0,-39.0,-5.5,0.000553653064543612,3.850049437888109e-06
pbli,90,1.0,-39.0,-5.5,0.0005582387619297253,3.773718438146464e-06
pbli,90,3.0,-39.0,-5.5,0.000562753450374008,4.087245758104596e-06
pbli,90,5.0,-39.0,-5.5,0.0005532035675271608,3.7283156095237295e-06
pbli,90,7.0,-39.0,-5.5,0.0005526869977480455,4.411478268932596e-06
pbli,90,9.0,-39.0,-5.5,0.0005551035597192886,3.8534537823148505e-06
pbli,90,11.0,-39.0,-5.5,0.0005478919211699453,3.9809690234644015e-06
pbli,90,13.0,-39.0,-5.5,0.0005417022945239892,3.963539438398119e-06
pbli,90,15.0,-39.0,-5.5,0.0005388454268668583,3.754140132948298e-06
pbli,90,17.0,-39.0,-5.5,0.0005389311719901408,4.012771477722012e-06
pbli,90,19.0,-39.0,-5.5,0.0005238596552376416,3.439769862244197e-06
pbli,90,21.0,-39.0,-5.5,0.0005121290088520824,3.6563786926089934e-06
pbli,90,23.0,-39.0,-5.5,0.0005007659498558475,4.062420042283169e-06
pbli,90,25.0,-39.0,-5.5,0.0004979693464522147,3.8084915190799445e-06
pbli,90,27.0,-39.0,-5.5,0.00047976221181216547,3.993039089409315e-06
pbli,90,29.0,-39.0,-5.5,0.0004627278907088174,3.358106008041525e-06
pbli,90,31.0,-39.0,-5.5,0.00044646333720837567,3.488000117034994e-06
pbli,90,33.0,-39.0,-5.5,0.00043208381049259615,3.68737602513819e-06
pbli,90,35.0,-39.0,-5.5,0.00040214707301990685,3.508097292236452e-06
pbli,90,37.0,-39.0,-5.5,0.000374144311872371,3.3811375852795306e-06
pbli,90,39.0,-39.0,-5.5,0.0003309620140630479,3.402892063701865e-06
pbli,90,-39.0,-37.0,-5.5,0.0003626250878438855,3.1459053646494907e-06
pbli,90,-37.0,-37.0,-5.5,0.000418543451278654,3.5754246560771628e-06
pbli,90,-35.0,-37.0,-5.5,0.00045824989727047275,3.933080341879069e-06
pbli,90,-33.0,-37.0,-5.5,0.0004952850025282569,3.839089816950463e-06
pbli,90,-31.0,-37.0,-5.5,0.0005172154777552253,3.391664984675507e-06
pbli,90,-29.0,-37.0,-5.5,0.0005351644818321439,4.082856101403678e-06
pbli,90,-27.0,-37.0,-5.5,0.0005535518960621801,3.771226893556531e-06
pbli,90,-25.0,-37.0,-5.5,0.0005715710765430941,3.8469976186414346e-06
pbli,90,-23.0,-37.0,-5.5,0.00057768771689292,4.4643564488026505e-06
pbli,90,-21.0,-37.0,-5.5,0.0005927236290435346,4.1379237226729745e-06
pbli,90,-19.0,-37.0,-5.5,0.0005985381105811,4.32002354979688e-06
pbli,90,-17.0,-37.0,-5.5,0.0006104537691722795,3.854749906402203e-06
pbli,90,-15.0,-37.0,-5.5,0.0006206692630199286,4.188103875438858e-06
pbli,90,-13.0,-37.0,-5.5,0.00062129427626203,4.131361273070832e-06
pbli,90,-11.0,-37.0,-5.5,0.000623195463496555,3.9770763577464725e-06
pbli,90,-9.0,-37.0,-5.5,0.0006293167055667108,3.563862624441177e-06
pbli,90,-7.0,-37.0,-5.5,0.0006246036767451542,4.01859939774043e-06
pbli,90,-5.0,-37.0,-5.5,0.0006312433984362799,3.7655049750961087e-06
pbli,90,-3.0,-37.0,-5.5,0.0006398337527343473,3.935367487461433e-06
pbli,90,-1.0,-37.0,-5.5,0.0006390505244930887,4.443714748930637e-06
pbli,90,1.0,-37.0,-5.5,0.0006367881669866403,4.5246293946202225e-06
pbli,90,3.0,-37.0,-5.5,0.000631394484613968,4.562570783141642e-06
pbli,90,5.0,-37.0,-5.5,0.0006477340966488814,3.776173105983097e-06
pbli,90,7.0,-37.0,-5.5,0.0006316799996632639,4.6215305735705914e-06
pbli,90,9.0,-37.0,-5.5,0.0006287289258321958,4.074416956948784e-06
pbli,90,11.0,-37.0,-5.5,0.000635007637493451,4.375591456107495e-06
pbli,90,13.0,-37.0,-5.5,0.0006189647510060781,4.297726515525874e-06
pbli,90,15.0,-37.0,-5.5,0.0006102770340834571,4.143957526891721e-06
pbli,90,17.0,-37.0,-5.5,0.0006127681765695635,3.6844511162971012e-06
pbli,90,19.0,-37.0,-5.5,0.0005994165000703586,3.96174347151129e-06
pbli,90,21.0,-37.0,-5.5,0.0005898420647522076,4.039547333214212e-06
pbli,90,23.0,-37.0,-5.5,0.0005789581519151152,4.240759325858661e-06
pbli,90,25.0,-37.0,-5.5,0.0005593496368447612,4.49681212794993e-06
pbli,90,27.0,-37.0,-5.5,0.0005513153514598403,3.471924694162711e-06
pbli,90,29.0,-37.0,-5.5,0.0005371641429020629,3.4496763091172668e-06
pbli,90,31.0,-37.0,-5.5,0.0005093924716047224,3.345886638532427e-06
pbli,90,33.0,-37.0,-5.5,0.0004860588587941838,4.0753703932803345e-06
pbli,90,35.0,-37.0,-5.5,0.00046283497662289006,3.892593196361328e-06
pbli,90,37.0,-37.0,-5.5,0.00042109526045463726,3.5351343247987587e-06
pbli,90,39.0,-37.0,-5.5,0.0003677545958947401,3.5889371958463473e-06
